"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Wwp2",0.0164014448891926,0.0955056179775281,0.0287671232876712,0.0619469026548673,0.0625,0.0946745562130177,0.0242165242165242,0.0405405405405405,0,0.0497512437810945,0.0341880341880342
"Wwtr1",0.000781021185199648,0.140449438202247,0.00410958904109589,0,0,0,0.0541310541310541,0.135135135135135,0.1,0.552238805970149,0.170940170940171
"Xab2",0.039929708093332,0.146067415730337,0.0808219178082192,0.20353982300885,0.046875,0.142011834319527,0.056980056980057,0.0472972972972973,0.04,0.0646766169154229,0.0598290598290598
"Xaf1",0.000292882944449868,0,0,0.0176991150442478,0.03125,0.201183431952663,0.00427350427350427,0,0.02,0.353233830845771,0.0512820512820513
"Xbp1",0.148686908132383,0.455056179775281,0.161643835616438,0.415929203539823,0.1875,0.136094674556213,0.131766381766382,0.0675675675675676,0.16,0.512437810945274,0.384615384615385
"Xdh",0,0,0,0,0.015625,0,0,0,0,0.213930348258706,0.00854700854700855
"Xiap",0.126720687298643,0.443820224719101,0.302739726027397,0.469026548672566,0.125,0.0710059171597633,0.128205128205128,0.114864864864865,0.22,0.248756218905473,0.111111111111111
"Xk",0.0517426535194767,0.112359550561798,0.0849315068493151,0.0884955752212389,0.015625,0.0118343195266272,0.0135327635327635,0.0202702702702703,0,0.0298507462686567,0.0256410256410256
"Xkr4",0.0106414136483452,0.0561797752808989,0.263013698630137,0.176991150442478,0,0.0118343195266272,0.0056980056980057,0.0135135135135135,0,0,0
"Xkr5",0,0,0.00136986301369863,0,0,0,0.0142450142450142,0,0,0,0
"Xkr6",0.0387581763155326,0.0280898876404494,0.0232876712328767,0.0353982300884956,0,0.0118343195266272,0.0192307692307692,0.027027027027027,0.04,0.00995024875621891,0
"Xkr7",0.00214780825929903,0.00561797752808989,0.00136986301369863,0,0,0,0,0,0,0,0
"Xkr8",0.00468612711119789,0.0112359550561798,0.00821917808219178,0.0176991150442478,0,0.0177514792899408,0.0156695156695157,0,0.02,0.00497512437810945,0.00854700854700855
"Xkrx",0.000292882944449868,0,0,0,0,0,0.00142450142450142,0,0,0,0.00854700854700855
"Xlr",0,0,0,0,0.0625,0,0,0,0,0.0398009950248756,0.0256410256410256
"Xlr3a",0.000683393537049692,0,0.00136986301369863,0,0,0,0.00142450142450142,0,0,0,0
"Xndc1",0.0112271795372449,0.0112359550561798,0.00958904109589041,0,0.03125,0.0118343195266272,0.0135327635327635,0.0337837837837838,0,0.00995024875621891,0
"Xntrpc",0.000390510592599824,0,0,0,0,0,0.00142450142450142,0,0,0,0
"Xpa",0.0553548765010251,0.101123595505618,0.0753424657534247,0.106194690265487,0.015625,0.21301775147929,0.121082621082621,0.0608108108108108,0.2,0.134328358208955,0.162393162393162
"Xpc",0.0216733378892902,0.123595505617978,0.0561643835616438,0.0973451327433628,0.03125,0.029585798816568,0.0384615384615385,0.0472972972972973,0.24,0.0597014925373134,0.128205128205128
"Xpnpep1",0.0279215073708874,0.112359550561798,0.036986301369863,0.0973451327433628,0.015625,0.0650887573964497,0.10968660968661,0.027027027027027,0.06,0.0746268656716418,0.0512820512820513
"Xpnpep3",0.00741970125939666,0.0337078651685393,0.00821917808219178,0.0619469026548673,0,0.0118343195266272,0.0128205128205128,0.027027027027027,0.1,0.0149253731343284,0.0427350427350427
"Xpo1",0.0414917504637313,0.151685393258427,0.104109589041096,0.345132743362832,0.046875,0.0355029585798817,0.0655270655270655,0.0878378378378378,0.2,0.0945273631840796,0.0256410256410256
"Xpo4",0.00566240359269745,0.00561797752808989,0.00136986301369863,0.0176991150442478,0,0.00591715976331361,0.00925925925925926,0.00675675675675676,0.08,0.0149253731343284,0.0256410256410256
"Xpo5",0.00693156301864688,0.0449438202247191,0.0164383561643836,0.0442477876106195,0.046875,0.0177514792899408,0.0106837606837607,0.0135135135135135,0.02,0.00497512437810945,0
"Xpo6",0.0162061895928927,0.0674157303370786,0.0753424657534247,0.0707964601769911,0.078125,0.0591715976331361,0.0292022792022792,0.00675675675675676,0.06,0.0149253731343284,0.0341880341880342
"Xpo7",0.0544762276676755,0.247191011235955,0.073972602739726,0.238938053097345,0.046875,0.0828402366863905,0.0534188034188034,0.027027027027027,0.06,0.0945273631840796,0.0512820512820513
"Xpot",0.0229424973152397,0.129213483146067,0.0712328767123288,0.274336283185841,0.0625,0.0236686390532544,0.0562678062678063,0.0202702702702703,0.24,0.0497512437810945,0.0256410256410256
"Xpr1",0.0642389924826711,0.314606741573034,0.373972602739726,0.601769911504425,0.0625,0.136094674556213,0.195156695156695,0.452702702702703,0.4,0.154228855721393,0.179487179487179
"Xrcc1",0.0301669432783364,0.0730337078651685,0.0616438356164384,0.0530973451327434,0,0.0828402366863905,0.0491452991452991,0.0337837837837838,0.16,0.0895522388059701,0.0854700854700855
"Xrcc2",0.0055647759445475,0.0112359550561798,0.00821917808219178,0.00884955752212389,0.03125,0.0118343195266272,0.014957264957265,0.0135135135135135,0,0,0
"Xrcc3",0.00126915942594943,0.0112359550561798,0.00547945205479452,0.0265486725663717,0,0.106508875739645,0.000712250712250712,0.00675675675675676,0.04,0,0.00854700854700855
"Xrcc4",0.0120082007224446,0.0280898876404494,0.0205479452054795,0.0530973451327434,0,0.0769230769230769,0.136752136752137,0.0675675675675676,0.3,0.0298507462686567,0.0512820512820513
"Xrcc5",0.0124963389631944,0.0224719101123595,0.0383561643835616,0.20353982300885,0.03125,0.0414201183431953,0.0477207977207977,0.0202702702702703,0.26,0.00995024875621891,0.00854700854700855
"Xrcc6",0.0158156790002929,0.0674157303370786,0.0479452054794521,0.0707964601769911,0,0.165680473372781,0.0505698005698006,0.0337837837837838,0.04,0.0348258706467662,0.0341880341880342
"Xrcc6bp1",0.00956750951869569,0.0224719101123595,0.0123287671232877,0.0265486725663717,0,0.0177514792899408,0.0220797720797721,0.00675675675675676,0.02,0.0298507462686567,0
"Xrn1",0.0804451820755638,0.106741573033708,0.0712328767123288,0.168141592920354,0.078125,0.0591715976331361,0.0398860398860399,0.0405405405405405,0.14,0.144278606965174,0.094017094017094
"Xrn2",0.137166845650688,0.280898876404494,0.164383561643836,0.398230088495575,0.15625,0.254437869822485,0.240740740740741,0.0878378378378378,0.5,0.288557213930348,0.230769230769231
"Xrra1",0,0,0,0,0,0,0.00854700854700855,0,0,0,0
"Xxylt1",0.00781021185199649,0.0112359550561798,0.0301369863013699,0.0442477876106195,0,0.0177514792899408,0.0128205128205128,0.00675675675675676,0,0.0199004975124378,0
"Xylb",0.00302645709264864,0.00561797752808989,0.00136986301369863,0,0,0,0.000712250712250712,0,0.16,0,0
"Xylt2",0.00956750951869569,0.0561797752808989,0.0589041095890411,0.0442477876106195,0,0.0236686390532544,0.0313390313390313,0.0337837837837838,0.02,0.0199004975124378,0.0256410256410256
"Yae1d1",0.0136678707409938,0.0786516853932584,0.0301369863013699,0.0176991150442478,0,0.0177514792899408,0.0263532763532764,0.0135135135135135,0.04,0.0248756218905473,0.00854700854700855
"Yaf2",0.0893292980572098,0.47752808988764,0.220547945205479,0.495575221238938,0.046875,0.183431952662722,0.133190883190883,0.0675675675675676,0.22,0.27363184079602,0.094017094017094
"Yap1",0.000585765888899736,0.0224719101123595,0.00136986301369863,0,0,0,0.0633903133903134,0.027027027027027,0.28,0.159203980099502,0.136752136752137
"Yars",0.0784926291125647,0.393258426966292,0.149315068493151,0.327433628318584,0.09375,0.130177514792899,0.114672364672365,0.0472972972972973,0.04,0.0348258706467662,0.0769230769230769
"Yars2",0.0209899443522406,0.0955056179775281,0.0232876712328767,0.0619469026548673,0,0.0650887573964497,0.0413105413105413,0.027027027027027,0.12,0.0298507462686567,0.0256410256410256
"Ybey",0.0115200624816948,0.0112359550561798,0.0136986301369863,0.0176991150442478,0,0.0118343195266272,0.0128205128205128,0.0202702702702703,0.04,0,0.0427350427350427
"Ybx1",0.478277848286635,0.651685393258427,0.282191780821918,0.716814159292035,0.890625,1.6508875739645,0.924501424501424,0.628378378378378,2.48,3.19900497512438,2.07692307692308
"Ybx2",0.00126915942594943,0.00561797752808989,0.00136986301369863,0,0,0,0,0,0,0,0.0170940170940171
"Ybx3",0.082300107390413,0.252808988764045,0.0712328767123288,0.0265486725663717,0.0625,0.378698224852071,0.121082621082621,0.0472972972972973,0.12,0.482587064676617,0.153846153846154
"Ydjc",0.00331934003709851,0.0898876404494382,0.010958904109589,0.0530973451327434,0,0.0118343195266272,0,0,0.02,0,0
"Yeats2",0.013374987796544,0.0730337078651685,0.104109589041096,0.0530973451327434,0,0.0236686390532544,0.0349002849002849,0.0472972972972973,0.08,0.0447761194029851,0.0170940170940171
"Yeats4",0.077809235575515,0.224719101123595,0.105479452054795,0.238938053097345,0.109375,0.0710059171597633,0.0897435897435897,0.0472972972972973,0.2,0.124378109452736,0.0598290598290598
"Yes1",0.0234306355559895,0.0280898876404494,0.036986301369863,0.0619469026548673,0.015625,0.0710059171597633,0.0662393162393162,0.0540540540540541,0.12,0.169154228855721,0.0512820512820513
"Yif1a",0.0350483256858342,0.106741573033708,0.036986301369863,0.0619469026548673,0.078125,0.378698224852071,0.270655270655271,0.216216216216216,0.28,0.129353233830846,0.222222222222222
"Yif1b",0.119300986039246,0.921348314606742,0.246575342465753,0.36283185840708,0.203125,0.224852071005917,0.175213675213675,0.182432432432432,0.32,0.223880597014925,0.136752136752137
"Yipf1",0.0299716879820365,0.213483146067416,0.0342465753424658,0.194690265486726,0.140625,0.21301775147929,0.136752136752137,0.0608108108108108,0.54,0.0945273631840796,0.128205128205128
"Yipf2",0.02216147613004,0.0898876404494382,0.036986301369863,0.079646017699115,0.015625,0.0414201183431953,0.056980056980057,0.0135135135135135,0.2,0.0696517412935323,0.0512820512820513
"Yipf3",0.075563799668066,0.47752808988764,0.0876712328767123,0.15929203539823,0.09375,0.325443786982249,0.287749287749288,0.155405405405405,0.4,0.169154228855721,0.239316239316239
"Yipf4",0.0993849458166553,0.342696629213483,0.145205479452055,0.389380530973451,0.078125,0.272189349112426,0.189458689458689,0.114864864864865,0.36,0.27363184079602,0.213675213675214
"Yipf5",0.0671678219271698,0.432584269662921,0.138356164383562,0.212389380530973,0.0625,0.177514792899408,0.312678062678063,0.108108108108108,0.34,0.154228855721393,0.188034188034188
"Yipf6",0.0204041784633408,0.117977528089888,0.0424657534246575,0.0884955752212389,0.015625,0.0414201183431953,0.0598290598290598,0.0608108108108108,0.2,0.0398009950248756,0.0512820512820513
"Yipf7",0.000976276481499561,0,0,0,0,0,0.000712250712250712,0,0,0,0
"Yjefn3",0.0165967001854925,0.0168539325842697,0.0191780821917808,0.0530973451327434,0,0,0.0128205128205128,0.027027027027027,0.04,0,0
"Ykt6",0.0409059845748316,0.129213483146067,0.0671232876712329,0.150442477876106,0.109375,0.124260355029586,0.0904558404558405,0.0135135135135135,0.1,0.0845771144278607,0.0427350427350427
"Ylpm1",0.147613004002734,0.51685393258427,0.278082191780822,0.548672566371681,0.09375,0.159763313609467,0.0804843304843305,0.121621621621622,0.28,0.109452736318408,0.0427350427350427
"Yme1l1",0.0919652445572586,0.292134831460674,0.115068493150685,0.380530973451327,0.015625,0.165680473372781,0.131766381766382,0.0675675675675676,0.46,0.208955223880597,0.196581196581197
"Yod1",0.0330957727228351,0.0730337078651685,0.0794520547945206,0.106194690265487,0.03125,0.0414201183431953,0.0299145299145299,0.0135135135135135,0.04,0.0646766169154229,0.0170940170940171
"Ypel1",0.00175729766669921,0,0.00410958904109589,0.00884955752212389,0,0.0118343195266272,0.00427350427350427,0.0202702702702703,0.02,0,0.00854700854700855
"Ypel2",0.0528165576491262,0.0449438202247191,0.0671232876712329,0.20353982300885,0.046875,0.597633136094675,0.00284900284900285,0.00675675675675676,0.06,0.0597014925373134,0.0683760683760684
"Ypel3",0.920140583813336,0.97752808988764,0.60958904109589,1.92035398230089,0.375,0.869822485207101,0.32977207977208,0.162162162162162,0.52,0.442786069651741,0.47008547008547
"Ypel4",0.0633603436493215,0.0168539325842697,0.157534246575342,0.548672566371681,0,0.0118343195266272,0.00641025641025641,0.00675675675675676,0.02,0,0
"Ypel5",0.080054671482964,0.691011235955056,0.13972602739726,0.274336283185841,0.0625,0.177514792899408,0.207264957264957,0.0945945945945946,0.2,0.139303482587065,0.102564102564103
"Yrdc",0.0671678219271698,0.269662921348315,0.121917808219178,0.238938053097345,0.046875,0.0650887573964497,0.042022792022792,0.027027027027027,0.1,0.104477611940299,0.0683760683760684
"Ythdc1",0.42194669530411,0.52247191011236,0.376712328767123,0.79646017699115,0.359375,0.437869822485207,0.20014245014245,0.277027027027027,0.66,0.54228855721393,0.35042735042735
"Ythdc2",0.0251879332226887,0.0730337078651685,0.0712328767123288,0.141592920353982,0.03125,0.029585798816568,0.00925925925925926,0,0.06,0.0497512437810945,0.0170940170940171
"Ythdf1",0.0939177975202577,0.365168539325843,0.121917808219178,0.141592920353982,0.078125,0.124260355029586,0.094017094017094,0.0743243243243243,0.12,0.129353233830846,0.094017094017094
"Ythdf2",0.0759543102606658,0.219101123595506,0.120547945205479,0.274336283185841,0.140625,0.207100591715976,0.14957264957265,0.0743243243243243,0.12,0.109452736318408,0.0854700854700855
"Ythdf3",0.0392463145562823,0.117977528089888,0.0986301369863014,0.176991150442478,0.078125,0.0532544378698225,0.0726495726495727,0.0202702702702703,0.08,0.0447761194029851,0.0683760683760684
"Ywhab",0.935272869276579,4.2752808988764,1.63698630136986,5.50442477876106,0.734375,1.17751479289941,0.829059829059829,0.385135135135135,0.98,1.31840796019901,1.03418803418803
"Ywhae",1.14468417455823,3.37640449438202,1.68219178082192,4.04424778761062,0.578125,2.66863905325444,2.24786324786325,1.33108108108108,2.32,1.41791044776119,0.683760683760684
"Ywhag",0.42282534413746,1.91573033707865,0.947945205479452,3.53097345132743,0.1875,0.171597633136095,0.180911680911681,0.0810810810810811,0.2,0.149253731343284,0.153846153846154
"Ywhah",0.408278824563116,12.6011235955056,0.404109589041096,1.92035398230089,0.234375,0.177514792899408,0.128917378917379,0.0878378378378378,0.2,0.278606965174129,0.239316239316239
"Ywhaq",0.436981353119203,2.4438202247191,0.220547945205479,1.17699115044248,0.15625,3.51479289940828,0.524216524216524,0.236486486486486,0.7,0.72636815920398,0.581196581196581
"Ywhaz",0.752221028995412,3.51685393258427,1.09452054794521,3.61946902654867,0.578125,0.662721893491124,0.67948717948718,0.391891891891892,1.22,0.786069651741294,0.777777777777778
"Yy1",0.103485307038953,0.202247191011236,0.0753424657534247,0.265486725663717,0.15625,0.195266272189349,0.213675213675214,0.121621621621622,0.12,0.263681592039801,0.222222222222222
"Zadh2",0.019916040222591,0.00561797752808989,0.0602739726027397,0.0530973451327434,0.015625,0.124260355029586,0.0747863247863248,0.0540540540540541,0.14,0.124378109452736,0.0341880341880342
"Zak",0.00810309479644635,0.0168539325842697,0.00273972602739726,0.0176991150442478,0,0.0118343195266272,0.00427350427350427,0.00675675675675676,0.08,0.218905472636816,0.47008547008547
"Zap70",0,0,0,0,0,0,0,0,0.02,0.0497512437810945,0
"Zbed3",0.00781021185199649,0.0168539325842697,0.0123287671232877,0.0265486725663717,0.03125,0.029585798816568,0.0555555555555556,0.0202702702702703,0,0.0348258706467662,0.0769230769230769
"Zbed4",0.00214780825929903,0.0112359550561798,0.00821917808219178,0.00884955752212389,0,0.0118343195266272,0.000712250712250712,0,0,0.00497512437810945,0
"Zbed5",0.000683393537049692,0.0168539325842697,0,0.0353982300884956,0,0,0.00356125356125356,0,0,0.00497512437810945,0
"Zbtb1",0.013277360148394,0.0730337078651685,0.0232876712328767,0.0707964601769911,0,0.0118343195266272,0.0356125356125356,0.00675675675675676,0.08,0.0348258706467662,0.0769230769230769
"Zbtb10",0.0137654983891438,0.0112359550561798,0.0246575342465753,0.0176991150442478,0,0.0177514792899408,0.0113960113960114,0.0135135135135135,0.12,0.0447761194029851,0.0769230769230769
"Zbtb11",0.103778189983403,0.207865168539326,0.168493150684932,0.371681415929204,0,0.0710059171597633,0.0341880341880342,0.027027027027027,0.12,0.0348258706467662,0.0341880341880342
"Zbtb11os1",0.00390510592599824,0.0224719101123595,0.00136986301369863,0.079646017699115,0,0.0118343195266272,0.0284900284900285,0.0202702702702703,0.2,0.0199004975124378,0.0427350427350427
"Zbtb12",0.008884115981646,0.0337078651685393,0.0205479452054795,0.0442477876106195,0,0.0118343195266272,0.00997150997150997,0.0135135135135135,0.04,0.0248756218905473,0.0341880341880342
"Zbtb14",0.00898174362979596,0.00561797752808989,0.00958904109589041,0.0265486725663717,0.015625,0.029585798816568,0.00854700854700855,0,0.04,0.0348258706467662,0
"Zbtb16",0,0.0112359550561798,0,0,0,0.0355029585798817,0.0341880341880342,0.0540540540540541,0,0.0149253731343284,0.0341880341880342
"Zbtb17",0.0192326466855413,0.050561797752809,0.0246575342465753,0.079646017699115,0,0.029585798816568,0.0135327635327635,0.0135135135135135,0,0.0398009950248756,0.00854700854700855
"Zbtb18",0.367665722932735,0.0955056179775281,0.652054794520548,0.610619469026549,0.078125,0.0473372781065089,0.0762108262108262,0.0810810810810811,0.14,0.0199004975124378,0.0256410256410256
"Zbtb2",0.0141560089817436,0.0224719101123595,0.0164383561643836,0.0265486725663717,0.046875,0.0355029585798817,0.0249287749287749,0.00675675675675676,0.04,0.0398009950248756,0.0341880341880342
"Zbtb20",0.184223372058967,0.168539325842697,0.457534246575342,0.327433628318584,0.296875,0.627218934911243,0.917378917378917,1.93243243243243,5.26,1.19900497512438,1.38461538461538
"Zbtb21",0.0192326466855413,0.0617977528089888,0.0424657534246575,0.106194690265487,0.0625,0.0591715976331361,0.0249287749287749,0.0135135135135135,0,0.0199004975124378,0.0427350427350427
"Zbtb22",0.0157180513521429,0.0730337078651685,0.0191780821917808,0.115044247787611,0.015625,0.0177514792899408,0.0178062678062678,0.0135135135135135,0,0.00995024875621891,0.0427350427350427
"Zbtb24",0.0160109342965928,0.0224719101123595,0.0205479452054795,0.0353982300884956,0,0.029585798816568,0.0220797720797721,0.0135135135135135,0.06,0.0149253731343284,0
"Zbtb25",0.00410036122229815,0.0280898876404494,0.0136986301369863,0.0176991150442478,0.03125,0.0177514792899408,0.0178062678062678,0.00675675675675676,0.02,0.00497512437810945,0.0170940170940171
"Zbtb26",0.00634579712974714,0.0168539325842697,0.0191780821917808,0.0176991150442478,0,0.0118343195266272,0.014957264957265,0.027027027027027,0.08,0.00995024875621891,0
"Zbtb3",0.00283120179634873,0.0112359550561798,0.00410958904109589,0,0,0.0177514792899408,0.00854700854700855,0,0,0.00497512437810945,0.00854700854700855
"Zbtb33",0.0125939666113443,0.0337078651685393,0.0356164383561644,0.0530973451327434,0.015625,0,0.0192307692307692,0.0202702702702703,0,0.0348258706467662,0.00854700854700855
"Zbtb34",0.00302645709264864,0.0393258426966292,0.010958904109589,0.0265486725663717,0.015625,0,0.00284900284900285,0.00675675675675676,0.02,0.00497512437810945,0
"Zbtb37",0.0126915942594943,0.0955056179775281,0.0657534246575342,0.0884955752212389,0,0.0236686390532544,0.0363247863247863,0.0337837837837838,0.1,0.0447761194029851,0.0170940170940171
"Zbtb38",0.162354778873377,0.882022471910112,0.368493150684931,0.566371681415929,0.09375,0.414201183431953,0.144586894586895,0.108108108108108,0.32,0.263681592039801,0.273504273504274
"Zbtb39",0.00205018061114908,0.0168539325842697,0.0178082191780822,0.00884955752212389,0,0.00591715976331361,0.00712250712250712,0.00675675675675676,0.04,0.00497512437810945,0.0170940170940171
"Zbtb4",0.102020892316704,0.466292134831461,0.336986301369863,0.539823008849557,0.15625,0.0887573964497041,0.133903133903134,0.0540540540540541,0.38,0.248756218905473,0.273504273504274
"Zbtb40",0.0048813824074978,0.00561797752808989,0.00958904109589041,0.0176991150442478,0,0.00591715976331361,0.00427350427350427,0.00675675675675676,0,0.00497512437810945,0
"Zbtb41",0.0135702430928439,0.0674157303370786,0.0698630136986301,0.079646017699115,0,0.0177514792899408,0.0142450142450142,0.0135135135135135,0.04,0.0199004975124378,0
"Zbtb43",0.0295811773894367,0.101123595505618,0.0657534246575342,0.0884955752212389,0.015625,0.0591715976331361,0.0405982905982906,0.0202702702702703,0.08,0.0298507462686567,0.111111111111111
"Zbtb44",0.0314361027042859,0.0898876404494382,0.0849315068493151,0.141592920353982,0.015625,0.0532544378698225,0.0213675213675214,0.0675675675675676,0.12,0.0298507462686567,0.0256410256410256
"Zbtb45",0.0279215073708874,0.0393258426966292,0.0301369863013699,0.106194690265487,0.015625,0.00591715976331361,0.0306267806267806,0,0.02,0.0199004975124378,0.0341880341880342
"Zbtb46",0.0261642097041882,0.955056179775281,0.010958904109589,0.079646017699115,0.015625,0.00591715976331361,0.00783475783475784,0.00675675675675676,0,0.0447761194029851,0.00854700854700855
"Zbtb48",0.00507663770379772,0.00561797752808989,0.0136986301369863,0.0176991150442478,0.015625,0.00591715976331361,0.00641025641025641,0.00675675675675676,0,0.0149253731343284,0.00854700854700855
"Zbtb49",0.0040027335741482,0.00561797752808989,0.00684931506849315,0.0442477876106195,0,0.00591715976331361,0.00712250712250712,0.0135135135135135,0,0,0.0256410256410256
"Zbtb5",0.00917699892609587,0.0168539325842697,0.0205479452054795,0.0530973451327434,0,0.0118343195266272,0.0235042735042735,0.0202702702702703,0.02,0.00497512437810945,0.0341880341880342
"Zbtb6",0.0171824660743923,0.0280898876404494,0.0178082191780822,0.0176991150442478,0.015625,0.0177514792899408,0.0185185185185185,0.0405405405405405,0.08,0.0199004975124378,0.0341880341880342
"Zbtb7a",0.472810699990237,0.98876404494382,0.927397260273973,1.84955752212389,0.28125,0.502958579881657,0.259259259259259,0.175675675675676,0.68,0.45771144278607,0.384615384615385
"Zbtb7b",0.0152299131113931,0.0786516853932584,0.0493150684931507,0.0265486725663717,0.046875,0.0532544378698225,0.0206552706552707,0,0.02,0.00497512437810945,0.0256410256410256
"Zbtb7c",9.76276481499561e-05,0,0,0.00884955752212389,0,0,0.00356125356125356,0,0,0,0.0683760683760684
"Zbtb8a",0.0183539978521917,0.00561797752808989,0.00547945205479452,0.0442477876106195,0.015625,0.00591715976331361,0.00427350427350427,0.00675675675675676,0,0.0248756218905473,0.0512820512820513
"Zbtb8b",0.000976276481499561,0.0112359550561798,0,0,0,0,0.0056980056980057,0,0,0,0
"Zbtb8os",0.017865859611442,0.0617977528089888,0.0273972602739726,0.0884955752212389,0.03125,0.153846153846154,0.0498575498575499,0.0135135135135135,0.16,0.0646766169154229,0.0598290598290598
"Zc2hc1a",0.116079273650298,0.247191011235955,0.0726027397260274,0.283185840707965,0.078125,0.0473372781065089,0.0384615384615385,0.0202702702702703,0.12,0.0298507462686567,0.316239316239316
"Zc2hc1c",0,0.0168539325842697,0.00136986301369863,0,0,0,0.00213675213675214,0,0.04,0,0.00854700854700855
"Zc3h10",0.0283120179634873,0.050561797752809,0.0328767123287671,0.150442477876106,0,0.0473372781065089,0.0391737891737892,0.027027027027027,0,0.0298507462686567,0.0341880341880342
"Zc3h11a",0.00536952064824758,0.00561797752808989,0.00684931506849315,0.0176991150442478,0,0.0118343195266272,0.00427350427350427,0,0.02,0.00497512437810945,0.0170940170940171
"Zc3h12a",0,0,0.00136986301369863,0,0,0,0.00356125356125356,0,0.02,0.0149253731343284,0
"Zc3h12b",0.0142536366298936,0.0337078651685393,0.0356164383561644,0.106194690265487,0,0.029585798816568,0.0121082621082621,0,0,0.0248756218905473,0.0256410256410256
"Zc3h12c",0.0167919554817924,0.0730337078651685,0.0397260273972603,0.079646017699115,0.015625,0.0177514792899408,0.0156695156695157,0.00675675675675676,0,0.00995024875621891,0.0256410256410256
"Zc3h13",0.233525334374695,1.41011235955056,1.16164383561644,2.13274336283186,0.46875,0.366863905325444,0.225783475783476,0.378378378378378,0.88,0.82089552238806,0.555555555555556
"Zc3h14",0.0546714829639754,0.196629213483146,0.0835616438356164,0.15929203539823,0.078125,0.100591715976331,0.101139601139601,0.0810810810810811,0.3,0.154228855721393,0.0769230769230769
"Zc3h15",0.300009762764815,1.33707865168539,0.783561643835616,1.78761061946903,0.15625,0.420118343195266,0.450854700854701,0.297297297297297,0.84,0.393034825870647,0.401709401709402
"Zc3h18",0.11188128477985,0.202247191011236,0.119178082191781,0.247787610619469,0.140625,0.118343195266272,0.0769230769230769,0.0743243243243243,0.12,0.208955223880597,0.111111111111111
"Zc3h3",0.00478375475934785,0,0.0123287671232877,0.0353982300884956,0,0.00591715976331361,0.00498575498575499,0,0,0.00995024875621891,0.00854700854700855
"Zc3h4",0.028800156204237,0.0337078651685393,0.0794520547945206,0.0707964601769911,0.015625,0.0236686390532544,0.0263532763532764,0,0,0.0348258706467662,0.0683760683760684
"Zc3h6",0.116957922483647,0.359550561797753,0.29041095890411,0.300884955752212,0.03125,0.0828402366863905,0.0598290598290598,0.0337837837837838,0.2,0.0398009950248756,0.0769230769230769
"Zc3h7a",0.0434443034267305,0.151685393258427,0.0465753424657534,0.115044247787611,0.203125,0.0769230769230769,0.0961538461538462,0.0608108108108108,0.08,0.174129353233831,0.094017094017094
"Zc3h7b",0.0628722054085717,0.106741573033708,0.0602739726027397,0.20353982300885,0.03125,0.118343195266272,0.0811965811965812,0.0337837837837838,0.12,0.124378109452736,0.0769230769230769
"Zc3h8",0.0139607536854437,0.0449438202247191,0.0356164383561644,0.0973451327433628,0,0.0414201183431953,0.0477207977207977,0.0202702702702703,0.16,0.0248756218905473,0.0170940170940171
"Zc3hav1",0.00253831885189886,0,0.00273972602739726,0,0.03125,0.00591715976331361,0.0448717948717949,0.00675675675675676,0,0.159203980099502,0.094017094017094
"Zc3hav1l",0.00273357414819877,0,0.0136986301369863,0,0,0.00591715976331361,0.00213675213675214,0,0,0,0.0170940170940171
"Zc3hc1",0.0369032510006834,0.134831460674157,0.0726027397260274,0.0973451327433628,0.015625,0.0532544378698225,0.0584045584045584,0.0405405405405405,0.1,0.0796019900497512,0.0427350427350427
"Zc4h2",0.0290930391486869,0.0112359550561798,0.0438356164383562,0.079646017699115,0.015625,0.0355029585798817,0.0527065527065527,0.0135135135135135,0.02,0.00995024875621891,0.0170940170940171
"Zcchc10",0.0659962901493703,0.157303370786517,0.124657534246575,0.185840707964602,0.03125,0.0769230769230769,0.0662393162393162,0.0405405405405405,0.1,0.0995024875621891,0.094017094017094
"Zcchc11",0.191740700966514,0.196629213483146,0.228767123287671,0.212389380530973,0.015625,0.118343195266272,0.0662393162393162,0.0608108108108108,0.3,0.144278606965174,0.230769230769231
"Zcchc12",0.00224543590744899,0,0.00547945205479452,0.734513274336283,0,0,0,0,0.14,0,0
"Zcchc14",0.039929708093332,0.050561797752809,0.108219178082192,0.20353982300885,0.046875,0.029585798816568,0.0384615384615385,0.0540540540540541,0.16,0.0696517412935323,0.0512820512820513
"Zcchc16",0.000195255296299912,0,0.0232876712328767,0.0176991150442478,0,0.00591715976331361,0.000712250712250712,0,0.04,0,0
"Zcchc17",0.428390120082007,0.938202247191011,0.347945205479452,1.24778761061947,0.15625,0.544378698224852,0.19017094017094,0.128378378378378,0.42,0.383084577114428,0.316239316239316
"Zcchc18",0.410133749877965,1.12921348314607,0.943835616438356,3.83185840707965,0.140625,0.218934911242604,0.235042735042735,0.614864864864865,1.06,0.0348258706467662,0.0769230769230769
"Zcchc2",0.026749975593088,0.140449438202247,0.0410958904109589,0.176991150442478,0.03125,0.0118343195266272,0.0170940170940171,0.0202702702702703,0.06,0.054726368159204,0.0512820512820513
"Zcchc24",0.00175729766669921,0,0.00136986301369863,0,0.046875,0.189349112426035,0.235042735042735,0.25,0.04,0.0199004975124378,0.188034188034188
"Zcchc3",0.0223567314263399,0.0280898876404494,0.0383561643835616,0.0884955752212389,0,0.029585798816568,0.056980056980057,0.027027027027027,0,0.00995024875621891,0.0341880341880342
